D_target;pinf;pcont;kk;tt;cc;V_0;V_eff;V_t;lambda_t;P_disease_t;sim;nn
1000;0.1;0.6;0.3;14;12;90;31;2067.27626226868;24807.3151472242;0.114034466156842;1000_17;20
1000;0.1;0.6;0.3;0;12;102;37;37;444;0;1000_18;20
1000;0.1;0.6;0.3;1;12;102;37;49.9447758803121;599.337310563745;0.000730599296796419;1000_18;20
1000;0.1;0.6;0.3;2;12;102;37;67.4183956144488;809.020747373386;0.00171595870282226;1000_18;20
1000;0.1;0.6;0.3;3;12;102;37;91.0053151128071;1092.06378135369;0.00304451393792937;1000_18;20
1000;0.1;0.6;0.3;4;12;102;37;122.844326141252;1474.13191369503;0.00483507218301515;1000_18;20
1000;0.1;0.6;0.3;5;12;102;37;165.822495602508;1989.8699472301;0.00724697370423555;1000_18;20
1000;0.1;0.6;0.3;6;12;102;37;223.836956183279;2686.04347419935;0.01049343188792;1000_18;20
1000;0.1;0.6;0.3;7;12;102;37;302.148286765003;3625.77944118004;0.0148588609497592;1000_18;20
1000;0.1;0.6;0.3;8;12;102;37;407.857526083739;4894.29031300487;0.0207210448832496;1000_18;20
1000;0.1;0.6;0.3;9;12;102;37;550.550073820295;6606.60088584354;0.0285788790397897;1000_18;20
1000;0.1;0.6;0.3;10;12;102;37;743.164866157944;8917.97839389532;0.0390859395186791;1000_18;20
1000;0.1;0.6;0.3;11;12;102;37;1003.16764006434;12038.0116807721;0.0530889737994519;1000_18;20
1000;0.1;0.6;0.3;12;12;102;37;1354.13467441609;16249.616092993;0.071668006001735;1000_18;20
1000;0.1;0.6;0.3;13;12;102;37;1827.89061690462;21934.6874028554;0.0961702579306091;1000_18;20
1000;0.1;0.6;0.3;14;12;102;37;2467.39424851423;29608.7309821708;0.128222336515888;1000_18;20
1000;0.1;0.6;0.3;0;12;102;45;45;540;0;1000_19;20
1000;0.1;0.6;0.3;1;12;102;45;60.7436463409201;728.923756091042;0.000730599296796419;1000_19;20
1000;0.1;0.6;0.3;2;12;102;45;81.9953460175729;983.944152210875;0.00171595870282226;1000_19;20
1000;0.1;0.6;0.3;3;12;102;45;110.682140002063;1328.18568002475;0.00304451393792937;1000_19;20
1000;0.1;0.6;0.3;4;12;102;45;149.405261523145;1792.86313827774;0.00483507218301515;1000_19;20
1000;0.1;0.6;0.3;5;12;102;45;201.676008165213;2420.11209798255;0.00724697370423555;1000_19;20
1000;0.1;0.6;0.3;6;12;102;45;272.234135898583;3266.80963078299;0.01049343188792;1000_19;20
1000;0.1;0.6;0.3;7;12;102;45;367.477646065544;4409.73175278653;0.0148588609497592;1000_19;20
1000;0.1;0.6;0.3;8;12;102;45;496.042937128872;5952.51524554646;0.0207210448832496;1000_19;20
1000;0.1;0.6;0.3;9;12;102;45;669.587927619277;8035.05513143133;0.0285788790397897;1000_19;20
1000;0.1;0.6;0.3;10;12;102;45;903.849161543445;10846.1899385213;0.0390859395186791;1000_19;20
1000;0.1;0.6;0.3;11;12;102;45;1220.0687514296;14640.8250171553;0.0530889737994519;1000_19;20
1000;0.1;0.6;0.3;12;12;102;45;1646.92054996551;19763.0465995861;0.071668006001735;1000_19;20
1000;0.1;0.6;0.3;13;12;102;45;2223.11020974886;26677.3225169863;0.0961702579306091;1000_19;20
1000;0.1;0.6;0.3;14;12;102;45;3000.88489684163;36010.6187620996;0.128222336515888;1000_19;20
1000;0.1;0.6;0.3;0;12;99;46;46;552;0;1000_20;20
1000;0.1;0.6;0.3;1;12;99;46;62.0935051484961;745.122061781954;0.000709118702861056;1000_20;20
1000;0.1;0.6;0.3;2;12;99;46;83.8174648179634;1005.80957781556;0.00166553138207959;1000_20;20
1000;0.1;0.6;0.3;3;12;99;46;113.14174311322;1357.70091735864;0.0029551018494397;1000_20;20
1000;0.1;0.6;0.3;4;12;99;46;152.725378445881;1832.70454135057;0.00469319841403015;1000_20;20
1000;0.1;0.6;0.3;5;12;99;46;206.157697235551;2473.89236682661;0.00703457890687198;1000_20;20
1000;0.1;0.6;0.3;6;12;99;46;278.283783362995;3339.40540035595;0.0101863788971167;1000_20;20
1000;0.1;0.6;0.3;7;12;99;46;375.643815978112;4507.72579173734;0.0144250031711999;1000_20;20
1000;0.1;0.6;0.3;8;12;99;46;507.066113509514;6084.79336211416;0.0201177748573412;1000_20;20
1000;0.1;0.6;0.3;9;12;99;46;684.46765934415;8213.6119121298;0.0277500975797871;1000_20;20
1000;0.1;0.6;0.3;10;12;99;46;923.934698466633;11087.2163815996;0.0379584570142937;1000_20;20
1000;0.1;0.6;0.3;11;12;99;46;1247.18139035026;14966.1766842032;0.0515685152134977;1000_20;20
1000;0.1;0.6;0.3;12;12;99;46;1683.51878440919;20202.2254129102;0.0696353071957145;1000_20;20
1000;0.1;0.6;0.3;13;12;99;46;2272.51265885439;27270.1519062526;0.093478313271133;1000_20;20
1000;0.1;0.6;0.3;14;12;99;46;3067.57122788256;36810.8547345907;0.124696812801933;1000_20;20
10000;0.1;0.6;0.3;0;12;965;369;369;4428;0;10000_1;20
10000;0.1;0.6;0.3;1;12;965;369;498.097899995545;5977.17479994654;0.00689071793860718;10000_1;20
10000;0.1;0.6;0.3;2;12;965;369;672.361837344098;8068.34204812917;0.0161169689113613;10000_1;20
10000;0.1;0.6;0.3;3;12;965;369;907.593548016914;10891.122576203;0.0284353105700369;10000_1;20
10000;0.1;0.6;0.3;4;12;965;369;1225.12314448979;14701.4777338774;0.0448190877863727;10000_1;20
10000;0.1;0.6;0.3;5;12;965;369;1653.74326695475;19844.9192034569;0.066497553920098;10000_1;20
10000;0.1;0.6;0.3;6;12;965;369;2232.31991436838;26787.8389724205;0.0949821774319228;10000_1;20
10000;0.1;0.6;0.3;7;12;965;369;3013.31669773746;36159.8003728496;0.132058830949885;10000_1;20
10000;0.1;0.6;0.3;8;12;965;369;4067.55208445675;48810.625013481;0.179709625345594;10000_1;20
10000;0.1;0.6;0.3;9;12;965;369;5490.62100647807;65887.4520777369;0.239909211931619;10000_1;20
10000;0.1;0.6;0.3;10;12;965;369;7411.56312465625;88938.757495875;0.314224058211674;10000_1;20
10000;0.1;0.6;0.3;11;12;965;369;10004.5637617228;120054.765140673;0.403148620578138;10000_1;20
10000;0.1;0.6;0.3;12;12;965;369;13504.7485097172;162056.982116606;0.505179071781105;10000_1;20
10000;0.1;0.6;0.3;13;12;965;369;18229.5037199406;218754.044639288;0.615810878764608;10000_1;20
10000;0.1;0.6;0.3;14;12;965;369;24607.2561541014;295287.073849217;0.726981840032421;10000_1;20
10000;0.1;0.6;0.3;0;12;1064;402;402;4824;0;10000_2;20
10000;0.1;0.6;0.3;1;12;1064;402;542.643240645553;6511.71888774664;0.00759495030450175;10000_2;20
10000;0.1;0.6;0.3;2;12;1064;402;732.491757756985;8789.90109308382;0.017755656975935;10000_2;20
10000;0.1;0.6;0.3;3;12;1064;402;988.760450685094;11865.1254082211;0.0313063831806216;10000_2;20
10000;0.1;0.6;0.3;4;12;1064;402;1334.68700294009;16016.2440352811;0.0493019413286856;10000_2;20
10000;0.1;0.6;0.3;5;12;1064;402;1801.6390062759;21619.6680753108;0.0730643505368052;10000_2;20
10000;0.1;0.6;0.3;6;12;1064;402;2431.958280694;29183.499368328;0.104201031881245;10000_2;20
10000;0.1;0.6;0.3;7;12;1064;402;3282.8003048522;39393.6036582263;0.144578885065848;10000_2;20
10000;0.1;0.6;0.3;8;12;1064;402;4431.31690501792;53175.8028602151;0.196212042420535;10000_2;20
10000;0.1;0.6;0.3;9;12;1064;402;5981.65215339888;71779.8258407865;0.261001805470014;10000_2;20
10000;0.1;0.6;0.3;10;12;1064;402;8074.38584312144;96892.6301174573;0.340255054819483;10000_2;20
10000;0.1;0.6;0.3;11;12;1064;402;10899.2808461045;130791.370153254;0.433927360018052;10000_2;20
10000;0.1;0.6;0.3;12;12;1064;402;14712.4902463585;176549.882956303;0.539636079124497;10000_2;20
10000;0.1;0.6;0.3;13;12;1064;402;19859.7845404231;238317.414485078;0.651724229794812;10000_2;20
10000;0.1;0.6;0.3;14;12;1064;402;26807.9050784519;321694.860941423;0.761026334417427;10000_2;20
10000;0.1;0.6;0.3;0;12;1026;422;422;5064;0;10000_3;20
10000;0.1;0.6;0.3;1;12;1026;422;569.640416797073;6835.68500156488;0.00732469796447111;10000_3;20
10000;0.1;0.6;0.3;2;12;1026;422;768.934133764795;9227.20960517754;0.0171269885927766;10000_3;20
10000;0.1;0.6;0.3;3;12;1026;422;1037.95251290823;12455.4301548988;0.0302053599773044;10000_3;20
10000;0.1;0.6;0.3;4;12;1026;422;1401.08934139482;16813.0720967379;0.0475837433917513;10000_3;20
10000;0.1;0.6;0.3;5;12;1026;422;1891.27278768266;22695.273452192;0.070549242403852;10000_3;20
10000;0.1;0.6;0.3;6;12;1026;422;2552.95122998226;30635.4147597872;0.100673638963033;10000_3;20
10000;0.1;0.6;0.3;7;12;1026;422;3446.12370310355;41353.4844372426;0.139794707819334;10000_3;20
10000;0.1;0.6;0.3;8;12;1026;422;4651.78043263076;55821.3651915691;0.189917409189738;10000_3;20
10000;0.1;0.6;0.3;9;12;1026;422;6279.24678789633;75350.961454756;0.252975775560787;10000_3;20
10000;0.1;0.6;0.3;10;12;1026;422;8476.0965815852;101713.158979022;0.330382298167646;10000_3;20
10000;0.1;0.6;0.3;11;12;1026;422;11441.5336245176;137298.403494211;0.422305598541219;10000_3;20
10000;0.1;0.6;0.3;12;12;1026;422;15444.4549352321;185333.459222785;0.526703407924434;10000_3;20
10000;0.1;0.6;0.3;13;12;1026;422;20847.8335225337;250174.002270405;0.638354433908323;10000_3;20
10000;0.1;0.6;0.3;14;12;1026;422;28141.6316992704;337699.580391245;0.748491985175961;10000_3;20
10000;0.1;0.6;0.3;0;12;976;376;376;4512;0;10000_4;20
10000;0.1;0.6;0.3;1;12;976;376;507.546911648577;6090.56293978293;0.00696899065123358;10000_4;20
10000;0.1;0.6;0.3;2;12;976;376;685.116668946831;8221.40002736198;0.016299180284065;10000_4;20
10000;0.1;0.6;0.3;3;12;976;376;924.810769795013;11097.7292375402;0.0287547383974761;10000_4;20
10000;0.1;0.6;0.3;4;12;976;376;1248.36396294894;14980.3675553873;0.0453182246640201;10000_4;20
10000;0.1;0.6;0.3;5;12;976;376;1685.11509044711;20221.3810853653;0.0672294893613898;10000_4;20
10000;0.1;0.6;0.3;6;12;976;376;2274.66744661927;27296.0093594312;0.0960111619260615;10000_4;20
10000;0.1;0.6;0.3;7;12;976;376;3070.47988712544;36845.7586455052;0.133458948538214;10000_4;20
10000;0.1;0.6;0.3;8;12;976;376;4144.71431912124;49736.5718294549;0.181559832637437;10000_4;20
10000;0.1;0.6;0.3;9;12;976;376;5594.77912855218;67137.3495426262;0.242282253580273;10000_4;20
10000;0.1;0.6;0.3;10;12;976;376;7552.16188311856;90625.9425974228;0.317166385186217;10000_4;20
10000;0.1;0.6;0.3;11;12;976;376;10194.3522341674;122332.226810008;0.406649505157336;10000_4;20
10000;0.1;0.6;0.3;12;12;976;376;13760.9361508229;165131.233809875;0.509131589652422;10000_4;20
10000;0.1;0.6;0.3;13;12;976;376;18575.3208636793;222903.850364152;0.619977502864922;10000_4;20
10000;0.1;0.6;0.3;14;12;976;376;25074.0604713879;300888.725656654;0.730992305067232;10000_4;20
10000;0.1;0.6;0.3;0;12;995;399;399;4788;0;10000_5;20
10000;0.1;0.6;0.3;1;12;995;399;538.593664222825;6463.1239706739;0.00710417444273148;10000_5;20
10000;0.1;0.6;0.3;2;12;995;399;727.025401355813;8724.30481626976;0.0166138295406343;10000_5;20
10000;0.1;0.6;0.3;3;12;995;399;981.381641351623;11776.5796962195;0.029306230029701;10000_5;20
10000;0.1;0.6;0.3;4;12;995;399;1324.72665217188;15896.7198260626;0.0461797559115934;10000_5;20
10000;0.1;0.6;0.3;5;12;995;399;1788.19393906489;21458.3272687787;0.0684923900153562;10000_5;20
10000;0.1;0.6;0.3;6;12;995;399;2413.80933830076;28965.7120596092;0.0977857439147869;10000_5;20
10000;0.1;0.6;0.3;7;12;995;399;3258.30179511449;39099.6215413739;0.135872015708398;10000_5;20
10000;0.1;0.6;0.3;8;12;995;399;4398.247375876;52778.968510512;0.184745821080361;10000_5;20
10000;0.1;0.6;0.3;9;12;995;399;5937.01295822426;71244.1554986911;0.246363706536902;10000_5;20
10000;0.1;0.6;0.3;10;12;995;399;8014.12923235188;96169.5507882226;0.322218882865237;10000_5;20
10000;0.1;0.6;0.3;11;12;995;399;10817.9429293425;129815.31515211;0.412648189446707;10000_5;20
10000;0.1;0.6;0.3;12;12;995;399;14602.6955430275;175232.34651633;0.515884446674825;10000_5;20
10000;0.1;0.6;0.3;13;12;995;399;19711.5771931065;236538.926317278;0.627068244420173;10000_5;20
10000;0.1;0.6;0.3;14;12;995;399;26607.8460853291;319294.15302395;0.737781208761543;10000_5;20
10000;0.1;0.6;0.3;0;12;955;350;350;4200;0;10000_6;20
10000;0.1;0.6;0.3;1;12;955;350;472.450582651601;5669.40699181921;0.00681955557334457;10000_6;20
10000;0.1;0.6;0.3;2;12;955;350;637.741580136678;7652.89896164014;0.0159512929209235;10000_6;20
10000;0.1;0.6;0.3;3;12;955;350;860.861088904932;10330.3330668592;0.0281448304735104;10000_6;20
10000;0.1;0.6;0.3;4;12;955;350;1162.04092295779;13944.4910754935;0.0443651005356916;10000_6;20
10000;0.1;0.6;0.3;5;12;955;350;1568.59117461832;18823.0940954199;0.0658316596800814;10000_6;20
10000;0.1;0.6;0.3;6;12;955;350;2117.37661254453;25408.5193505344;0.0940457206321109;10000_6;20
10000;0.1;0.6;0.3;7;12;955;350;2858.15946939868;34297.9136327841;0.130784033768486;10000_6;20
10000;0.1;0.6;0.3;8;12;955;350;3858.11173322456;46297.3407986947;0.178023989373465;10000_6;20
10000;0.1;0.6;0.3;9;12;955;350;5207.90610370549;62494.8732444659;0.237745452733487;10000_6;20
10000;0.1;0.6;0.3;10;12;955;350;7029.93792311568;84359.2550773882;0.311538214961141;10000_6;20
10000;0.1;0.6;0.3;11;12;955;350;9489.42362223026;113873.083466763;0.399948076885383;10000_6;20
10000;0.1;0.6;0.3;12;12;955;350;12809.3820552873;153712.584663447;0.501558262802534;10000_6;20
10000;0.1;0.6;0.3;13;12;955;350;17290.8571869356;207490.286243227;0.611983409101861;10000_6;20
10000;0.1;0.6;0.3;14;12;955;350;23340.2158643238;280082.590371886;0.723284102640877;10000_6;20
10000;0.1;0.6;0.3;0;12;995;397;397;4764;0;10000_7;20
10000;0.1;0.6;0.3;1;12;995;397;535.893946607673;6430.72735929208;0.00710417444273148;10000_7;20
10000;0.1;0.6;0.3;2;12;995;397;723.381163755032;8680.57396506038;0.0166138295406343;10000_7;20
10000;0.1;0.6;0.3;3;12;995;397;976.462435129309;11717.5492215517;0.029306230029701;10000_7;20
10000;0.1;0.6;0.3;4;12;995;397;1318.08641832641;15817.0370199169;0.0461797559115934;10000_7;20
10000;0.1;0.6;0.3;5;12;995;397;1779.23056092421;21350.7667310905;0.0684923900153562;10000_7;20
10000;0.1;0.6;0.3;6;12;995;397;2401.71004337194;28820.5205204633;0.0977857439147869;10000_7;20
10000;0.1;0.6;0.3;7;12;995;397;3241.96945528936;38903.6334634723;0.135872015708398;10000_7;20
10000;0.1;0.6;0.3;8;12;995;397;4376.20102311472;52514.4122773766;0.184745821080361;10000_7;20
10000;0.1;0.6;0.3;9;12;995;397;5907.25349477451;70887.0419372942;0.246363706536902;10000_7;20
10000;0.1;0.6;0.3;10;12;995;397;7973.9581585055;95687.497902066;0.322218882865237;10000_7;20
10000;0.1;0.6;0.3;11;12;995;397;10763.7176515012;129164.611818014;0.412648189446707;10000_7;20
10000;0.1;0.6;0.3;12;12;995;397;14529.4990741402;174353.988889682;0.515884446674825;10000_7;20
10000;0.1;0.6;0.3;13;12;995;397;19612.7722948955;235353.267538746;0.627068244420173;10000_7;20
10000;0.1;0.6;0.3;14;12;995;397;26474.4734232473;317693.681078967;0.737781208761543;10000_7;20
10000;0.1;0.6;0.3;0;12;964;418;418;5016;0;10000_8;20
10000;0.1;0.6;0.3;1;12;964;418;564.240981566769;6770.89177880123;0.00688360193153537;10000_8;20
10000;0.1;0.6;0.3;2;12;964;418;761.645658563233;9139.74790275879;0.0161004025676011;10000_8;20
10000;0.1;0.6;0.3;3;12;964;418;1028.1141004636;12337.3692055633;0.0284062664678153;10000_8;20
10000;0.1;0.6;0.3;4;12;964;418;1387.80887370388;16653.7064844465;0.0447736987682701;10000_8;20
10000;0.1;0.6;0.3;5;12;964;418;1873.34603140131;22480.1523768157;0.0664309858615159;10000_8;20
10000;0.1;0.6;0.3;6;12;964;418;2528.75264012461;30345.0316814953;0.094888575327844;10000_8;20
10000;0.1;0.6;0.3;7;12;964;418;3413.45902345328;40961.5082814393;0.131931435410145;10000_8;20
10000;0.1;0.6;0.3;8;12;964;418;4607.68772710819;55292.2527252983;0.17954121741939;10000_8;20
10000;0.1;0.6;0.3;9;12;964;418;6219.72786099684;74636.7343319621;0.239693112695019;10000_8;20
10000;0.1;0.6;0.3;10;12;964;418;8395.75443389245;100749.053206709;0.31395594607584;10000_8;20
10000;0.1;0.6;0.3;11;12;964;418;11333.083068835;135996.99682602;0.402829335909972;10000_8;20
10000;0.1;0.6;0.3;12;12;964;418;15298.0619974574;183576.743969489;0.504818177659895;10000_8;20
10000;0.1;0.6;0.3;13;12;964;418;20650.2237261116;247802.684713339;0.615429836945393;10000_8;20
10000;0.1;0.6;0.3;14;12;964;418;27874.8863751067;334498.636501281;0.726614300833861;10000_8;20
10000;0.1;0.6;0.3;0;12;1031;425;425;5100;0;10000_9;20
10000;0.1;0.6;0.3;1;12;1031;425;573.689993219801;6884.27991863762;0.00736026168718085;10000_9;20
10000;0.1;0.6;0.3;2;12;1031;425;774.400490165966;9292.8058819916;0.0172097310998192;10000_9;20
10000;0.1;0.6;0.3;3;12;1031;425;1045.3313222417;12543.9758669004;0.0303503029186869;10000_9;20
10000;0.1;0.6;0.3;4;12;1031;425;1411.04969216303;16932.5963059564;0.0478099993619173;10000_9;20
10000;0.1;0.6;0.3;5;12;1031;425;1904.71785489368;22856.6142587241;0.0708805671835737;10000_9;20
10000;0.1;0.6;0.3;6;12;1031;425;2571.1001723755;30853.202068506;0.101138562001471;10000_9;20
10000;0.1;0.6;0.3;7;12;1031;425;3470.62221284125;41647.466554095;0.140425730306804;10000_9;20
10000;0.1;0.6;0.3;8;12;1031;425;4684.84996177268;56218.1995412722;0.190748458466445;10000_9;20
10000;0.1;0.6;0.3;9;12;1031;425;6323.88598307095;75886.6317968514;0.25403679202208;10000_9;20
10000;0.1;0.6;0.3;10;12;1031;425;8536.35319235476;102436.238308257;0.331689738703909;10000_9;20
10000;0.1;0.6;0.3;11;12;1031;425;11522.8715412796;138274.458495355;0.423848305224117;10000_9;20
10000;0.1;0.6;0.3;12;12;1031;425;15554.2496385631;186650.995662758;0.52842561535311;10000_9;20
10000;0.1;0.6;0.3;13;12;1031;425;20996.0408698503;251952.490438204;0.640142524775741;10000_9;20
10000;0.1;0.6;0.3;14;12;1031;425;28341.6906923932;340100.288308718;0.750178079924872;10000_9;20
10000;0.1;0.6;0.3;0;12;963;366;366;4392;0;10000_10;20
10000;0.1;0.6;0.3;1;12;963;366;494.048323572817;5928.57988287381;0.00687648587347467;10000_10;20
10000;0.1;0.6;0.3;2;12;963;366;666.895480942926;8002.74577131512;0.0160838359449017;10000_10;20
10000;0.1;0.6;0.3;3;12;963;366;900.214738683443;10802.5768642013;0.0283772214973449;10000_10;20
10000;0.1;0.6;0.3;4;12;963;366;1215.16279372158;14581.9535246589;0.0447283075933375;10000_10;20
10000;0.1;0.6;0.3;5;12;963;366;1640.29819974373;19683.5783969248;0.0663644130559654;10000_10;20
10000;0.1;0.6;0.3;6;12;963;366;2214.17097197514;26570.0516637017;0.0947949635429017;10000_10;20
10000;0.1;0.6;0.3;7;12;963;366;2988.81818799976;35865.8182559971;0.131804021171416;10000_10;20
10000;0.1;0.6;0.3;8;12;963;366;4034.48255531483;48413.7906637779;0.179372774918564;10000_10;20
10000;0.1;0.6;0.3;9;12;963;366;5445.98181130346;65351.7817356415;0.239476952019863;10000_10;20
10000;0.1;0.6;0.3;10;12;963;366;7351.30651388669;88215.6781666402;0.313687729118426;10000_10;20
10000;0.1;0.6;0.3;11;12;963;366;9923.22584496079;119078.710139529;0.402509880440996;10000_10;20
10000;0.1;0.6;0.3;12;12;963;366;13394.9538063861;160739.445676634;0.504457020323126;10000_10;20
10000;0.1;0.6;0.3;13;12;963;366;18081.296372624;216975.556471488;0.615048417205876;10000_10;20
10000;0.1;0.6;0.3;14;12;963;366;24407.1971609786;292886.365931743;0.726246266851135;10000_10;20
10000;0.1;0.6;0.3;0;12;1032;423;423;5076;0;10000_11;20
10000;0.1;0.6;0.3;1;12;1032;423;570.990275604649;6851.88330725579;0.00736737427882794;10000_11;20
10000;0.1;0.6;0.3;2;12;1032;423;770.756252565185;9249.07503078222;0.0172262787653341;10000_11;20
10000;0.1;0.6;0.3;3;12;1032;423;1040.41211601939;12484.9453922327;0.0303792889073251;10000_11;20
10000;0.1;0.6;0.3;4;12;1032;423;1404.40945831756;16852.9134998107;0.0478552441056187;10000_11;20
10000;0.1;0.6;0.3;5;12;1032;423;1895.754476753;22749.053721036;0.0709468179651409;10000_11;20
10000;0.1;0.6;0.3;6;12;1032;423;2559.00087744668;30708.0105293601;0.101231517763135;10000_11;20
10000;0.1;0.6;0.3;7;12;1032;423;3454.28987301612;41451.4784761934;0.14055187924538;10000_11;20
10000;0.1;0.6;0.3;8;12;1032;423;4662.8036090114;55953.6433081368;0.19091456598675;10000_11;20
10000;0.1;0.6;0.3;9;12;1032;423;6294.12651962121;75529.5182354545;0.254248814407339;10000_11;20
10000;0.1;0.6;0.3;10;12;1032;423;8496.18211850838;101954.185422101;0.331950920315397;10000_11;20
10000;0.1;0.6;0.3;11;12;1032;423;11468.6462634383;137623.755161259;0.424156351840841;10000_11;20
10000;0.1;0.6;0.3;12;12;1032;423;15481.0531696758;185772.638036109;0.528769304106321;10000_11;20
10000;0.1;0.6;0.3;13;12;1032;423;20897.2359716393;250766.831659671;0.640499080640421;10000_11;20
10000;0.1;0.6;0.3;14;12;1032;423;28208.3180303113;338499.816363736;0.750513940024969;10000_11;20
10000;0.1;0.6;0.3;0;12;1073;412;412;4944;0;10000_12;20
10000;0.1;0.6;0.3;1;12;1073;412;556.141828721313;6673.70194465576;0.00765894666049116;10000_12;20
10000;0.1;0.6;0.3;2;12;1073;412;750.71294576089;9008.55534913067;0.0179044932132938;10000_12;20
10000;0.1;0.6;0.3;3;12;1073;412;1013.35648179666;12160.27778156;0.0315669686946273;10000_12;20
10000;0.1;0.6;0.3;4;12;1073;412;1367.88817216746;16414.6580660095;0.0497084287295818;10000_12;20
10000;0.1;0.6;0.3;5;12;1073;412;1846.45589697928;22157.4707637514;0.0736590365042593;10000_12;20
10000;0.1;0.6;0.3;6;12;1073;412;2492.45475533813;29909.4570640576;0.105034438581678;10000_12;20
10000;0.1;0.6;0.3;7;12;1073;412;3364.46200397787;40373.5440477345;0.145708076923472;10000_12;20
10000;0.1;0.6;0.3;8;12;1073;412;4541.54866882434;54498.5840258921;0.197695698411039;10000_12;20
10000;0.1;0.6;0.3;9;12;1073;412;6130.44947064761;73565.3936477713;0.262890042411718;10000_12;20
10000;0.1;0.6;0.3;10;12;1073;412;8275.24121235332;99302.8945482398;0.34257193851062;10000_12;20
10000;0.1;0.6;0.3;11;12;1073;412;11170.407235311;134044.886823733;0.436645461301779;10000_12;20
10000;0.1;0.6;0.3;12;12;1073;412;15078.4725907953;180941.671089544;0.542646956973316;10000_12;20
10000;0.1;0.6;0.3;13;12;1073;412;20353.8090314784;244245.708377741;0.654817673064555;10000_12;20
10000;0.1;0.6;0.3;14;12;1073;412;27474.7683888612;329697.220666334;0.763902315439439;10000_12;20
10000;0.1;0.6;0.3;0;12;982;427;427;5124;0;10000_13;20
10000;0.1;0.6;0.3;1;12;982;427;576.389710834953;6916.67653001944;0.00701168225787907;10000_13;20
10000;0.1;0.6;0.3;2;12;982;427;778.044727766747;9336.53673320097;0.0163985540821051;10000_13;20
10000;0.1;0.6;0.3;3;12;982;427;1050.25052846402;12603.0063415682;0.0289289274908848;10000_13;20
10000;0.1;0.6;0.3;4;12;982;427;1417.68992600851;17012.2791121021;0.0455903711983968;10000_13;20
10000;0.1;0.6;0.3;5;12;982;427;1913.68123303435;22964.1747964122;0.0676284849577569;10000_13;20
10000;0.1;0.6;0.3;6;12;982;427;2583.19946730433;30998.3936076519;0.0965719329988773;10000_13;20
10000;0.1;0.6;0.3;7;12;982;427;3486.95455266639;41843.4546319966;0.134221696837517;10000_13;20
10000;0.1;0.6;0.3;8;12;982;427;4706.89631453396;56482.7557744076;0.182567277045071;10000_13;20
10000;0.1;0.6;0.3;9;12;982;427;6353.6454465207;76243.7453582484;0.243573515756729;10000_13;20
10000;0.1;0.6;0.3;10;12;982;427;8576.52426620114;102918.291194414;0.318765966452505;10000_13;20
10000;0.1;0.6;0.3;11;12;982;427;11577.0968191209;138925.161829451;0.408550415713834;10000_13;20
10000;0.1;0.6;0.3;12;12;982;427;15627.4461074505;187529.353289406;0.5112741852082;10000_13;20
10000;0.1;0.6;0.3;13;12;982;427;21094.8457680614;253138.149216737;0.622231129296492;10000_13;20
10000;0.1;0.6;0.3;14;12;982;427;28475.063354475;341700.7602537;0.733154945544398;10000_13;20
10000;0.1;0.6;0.3;0;12;960;394;394;4728;0;10000_14;20
10000;0.1;0.6;0.3;1;12;960;394;531.844370184945;6382.13244221934;0.00685513739335541;10000_14;20
10000;0.1;0.6;0.3;2;12;960;394;717.914807353861;8614.97768824633;0.0160341344031197;10000_14;20
10000;0.1;0.6;0.3;3;12;960;394;969.083625795838;11629.0035095501;0.0282900813761814;10000_14;20
10000;0.1;0.6;0.3;4;12;960;394;1308.1260675582;15697.5128106984;0.0445921211265337;10000_14;20
10000;0.1;0.6;0.3;5;12;960;394;1765.7854937132;21189.4259245584;0.0661646661541199;10000_14;20
10000;0.1;0.6;0.3;6;12;960;394;2383.5611009787;28602.7332117444;0.0945140700928819;10000_14;20
10000;0.1;0.6;0.3;7;12;960;394;3217.47094555165;38609.6513466199;0.131421666233836;10000_14;20
10000;0.1;0.6;0.3;8;12;960;394;4343.13149397279;52117.5779276735;0.178867239897363;10000_14;20
10000;0.1;0.6;0.3;9;12;960;394;5862.6142995999;70351.3715951987;0.238828101188364;10000_14;20
10000;0.1;0.6;0.3;10;12;960;394;7913.70154773594;94964.4185728313;0.312882448906815;10000_14;20
10000;0.1;0.6;0.3;11;12;960;394;10682.3797347392;128188.55681687;0.401550488315263;10000_14;20
10000;0.1;0.6;0.3;12;12;960;394;14419.7043708091;173036.452449709;0.503371967099028;10000_14;20
10000;0.1;0.6;0.3;13;12;960;394;19464.5649475789;233574.779370947;0.613901886715425;10000_14;20
10000;0.1;0.6;0.3;14;12;960;394;26274.4144301245;315292.973161494;0.725139189532656;10000_14;20
10000;0.1;0.6;0.3;0;12;1006;404;404;4848;0;10000_15;20
10000;0.1;0.6;0.3;1;12;1006;404;545.342958260705;6544.11549912846;0.0071824303316107;10000_15;20
10000;0.1;0.6;0.3;2;12;1006;404;736.135995357766;8833.63194429319;0.0167959488966506;10000_15;20
10000;0.1;0.6;0.3;3;12;1006;404;993.679656907408;11924.1558828889;0.0296253715191187;10000_15;20
10000;0.1;0.6;0.3;4;12;1006;404;1341.32723678556;16095.9268414268;0.0466781817620094;10000_15;20
10000;0.1;0.6;0.3;5;12;1006;404;1810.60238441658;21727.2286129989;0.0692227613565819;10000_15;20
10000;0.1;0.6;0.3;6;12;1006;404;2444.05757562283;29328.690907474;0.0988115408181763;10000_15;20
